18:49:38.037800 IP 10.42.2.112.22 > 10.125.2.22.38392: Flags [P.], seq 1537529402:1537529510, ack 2228091302, win 501, options [nop,nop,TS val 2808659864 ecr 2325359437], length 108
18:49:38.037927 IP 10.42.2.112.22 > 10.125.2.22.38392: Flags [P.], seq 108:144, ack 1, win 501, options [nop,nop,TS val 2808659864 ecr 2325359437], length 36
18:49:38.037956 IP 10.42.2.112.22 > 10.125.2.22.38392: Flags [P.], seq 144:204, ack 1, win 501, options [nop,nop,TS val 2808659864 ecr 2325359437], length 60
18:49:38.038029 IP 10.42.2.112.22 > 10.125.2.22.38392: Flags [P.], seq 204:272, ack 1, win 501, options [nop,nop,TS val 2808659864 ecr 2325359437], length 68
18:49:38.038103 IP 10.42.2.112.22 > 10.125.2.22.38392: Flags [P.], seq 272:340, ack 1, win 501, options [nop,nop,TS val 2808659864 ecr 2325359437], length 68
18:49:38.038172 IP 10.42.2.112.22 > 10.125.2.22.38392: Flags [P.], seq 340:376, ack 1, win 501, options [nop,nop,TS val 2808659864 ecr 2325359437], length 36
18:49:38.078416 IP 10.42.2.112.22 > 10.125.2.22.38392: Flags [P.], seq 340:376, ack 1, win 501, options [nop,nop,TS val 2808659905 ecr 2325359437], length 36
18:49:38.091980 IP 10.125.2.22.38392 > 10.42.2.112.22: Flags [.], ack 108, win 65, options [nop,nop,TS val 2325359511 ecr 2808659864], length 0
18:49:38.091981 IP 10.125.2.22.38392 > 10.42.2.112.22: Flags [.], ack 144, win 65, options [nop,nop,TS val 2325359511 ecr 2808659864], length 0
18:49:38.091981 IP 10.125.2.22.38392 > 10.42.2.112.22: Flags [.], ack 204, win 65, options [nop,nop,TS val 2325359511 ecr 2808659864], length 0
18:49:38.091982 IP 10.125.2.22.38392 > 10.42.2.112.22: Flags [.], ack 272, win 65, options [nop,nop,TS val 2325359511 ecr 2808659864], length 0
18:49:38.091982 IP 10.125.2.22.38392 > 10.42.2.112.22: Flags [.], ack 340, win 65, options [nop,nop,TS val 2325359511 ecr 2808659864], length 0
18:49:38.091983 IP 10.125.2.22.38392 > 10.42.2.112.22: Flags [.], ack 376, win 65, options [nop,nop,TS val 2325359511 ecr 2808659864], length 0
18:49:38.091984 IP 10.125.2.22.38392 > 10.42.2.112.22: Flags [.], ack 376, win 65, options [nop,nop,TS val 2325359511 ecr 2808659905,nop,nop,sack 1 {340:376}], length 0
18:49:41.717393 IP 10.42.2.135.44170 > 10.42.2.112.22: Flags [F.], seq 159212274, ack 2919004772, win 502, options [nop,nop,TS val 535051731 ecr 2292608948], length 0
18:49:41.718508 IP 10.42.2.112.22 > 10.42.2.135.44170: Flags [F.], seq 1, ack 1, win 509, options [nop,nop,TS val 2292612953 ecr 535051731], length 0
18:49:41.718726 IP 10.42.2.135.44170 > 10.42.2.112.22: Flags [.], ack 2, win 502, options [nop,nop,TS val 535051733 ecr 2292612953], length 0
18:49:43.169785 ARP, Request who-has 10.42.2.112 tell 10.42.2.1, length 28
18:49:43.169804 ARP, Reply 10.42.2.112 is-at 52:54:00:b7:c1:18, length 28
18:49:50.845331 IP 10.42.2.131 > 10.42.2.112: ICMP echo request, id 8989, seq 1, length 64
18:49:50.845364 IP 10.42.2.112 > 10.42.2.131: ICMP echo reply, id 8989, seq 1, length 64
18:49:50.854057 IP 10.42.2.131.58733 > 10.42.2.112.31337: UDP, length 16
18:49:50.854083 IP 10.42.2.112 > 10.42.2.131: ICMP 10.42.2.112 udp port 31337 unreachable, length 52
18:49:50.865903 IP 10.42.2.131.50740 > 10.42.2.112.6290: Flags [S], seq 1860791066, win 64240, options [mss 1460,sackOK,TS val 1960469410 ecr 0,nop,wscale 7], length 0
18:49:50.865922 IP 10.42.2.112.6290 > 10.42.2.131.50740: Flags [R.], seq 0, ack 1860791067, win 0, length 0
18:49:58.266725 IP 10.42.2.135 > 10.42.2.112: ICMP echo request, id 59149, seq 1, length 64
18:49:58.266761 IP 10.42.2.112 > 10.42.2.135: ICMP echo reply, id 59149, seq 1, length 64
18:49:58.275141 IP 10.42.2.135.44119 > 10.42.2.112.31337: UDP, length 16
18:49:58.275175 IP 10.42.2.112 > 10.42.2.135: ICMP 10.42.2.112 udp port 31337 unreachable, length 52
18:49:58.286751 IP 10.42.2.135.49728 > 10.42.2.112.6000: Flags [S], seq 2436844896, win 64240, options [mss 1460,sackOK,TS val 535068301 ecr 0,nop,wscale 7], length 0
18:49:58.286778 IP 10.42.2.112.6000 > 10.42.2.135.49728: Flags [R.], seq 0, ack 2436844897, win 0, length 0
18:50:12.611138 IP 10.42.2.131 > 10.42.2.112: ICMP echo request, id 9967, seq 1, length 64
18:50:12.611174 IP 10.42.2.112 > 10.42.2.131: ICMP echo reply, id 9967, seq 1, length 64
18:50:12.619394 IP 10.42.2.131.36930 > 10.42.2.112.31337: UDP, length 16
18:50:12.619420 IP 10.42.2.112 > 10.42.2.131: ICMP 10.42.2.112 udp port 31337 unreachable, length 52
18:50:12.631248 IP 10.42.2.131.37550 > 10.42.2.112.6500: Flags [S], seq 2465932006, win 64240, options [mss 1460,sackOK,TS val 1960491176 ecr 0,nop,wscale 7], length 0
18:50:12.631267 IP 10.42.2.112.6500 > 10.42.2.131.37550: Flags [R.], seq 0, ack 2465932007, win 0, length 0
18:50:15.665363 IP 10.42.2.135 > 10.42.2.112: ICMP echo request, id 60169, seq 1, length 64
18:50:15.665398 IP 10.42.2.112 > 10.42.2.135: ICMP echo reply, id 60169, seq 1, length 64
18:50:15.673987 IP 10.42.2.135.55264 > 10.42.2.112.31337: UDP, length 16
18:50:15.674015 IP 10.42.2.112 > 10.42.2.135: ICMP 10.42.2.112 udp port 31337 unreachable, length 52
18:50:15.685885 IP 10.42.2.135.56246 > 10.42.2.112.6500: Flags [S], seq 1088857292, win 64240, options [mss 1460,sackOK,TS val 535085700 ecr 0,nop,wscale 7], length 0
18:50:15.685913 IP 10.42.2.112.6500 > 10.42.2.135.56246: Flags [R.], seq 0, ack 1088857293, win 0, length 0
18:50:17.772490 ARP, Request who-has 10.42.2.112 tell 10.42.2.131, length 28
18:50:17.772509 ARP, Reply 10.42.2.112 is-at 52:54:00:b7:c1:18, length 28
18:50:17.838461 ARP, Request who-has 10.42.2.131 tell 10.42.2.112, length 28
